Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2011-10-25,1.3930,1.3961,1.3849,1.3904,Tuesday,DOWN,-0.0026,-0.0260
2011-10-26,1.3910,1.3975,1.3798,1.3900,Wednesday,DOWN,-0.0010,-0.0100
2011-10-27,1.3895,1.4248,1.3864,1.4190,Thursday,UP,0.0295,0.2950
2011-10-28,1.4185,1.4202,1.4133,1.4146,Friday,DOWN,-0.0039,-0.0390
2011-10-31,1.4146,1.4171,1.3828,1.3856,Monday,DOWN,-0.0290,-0.2900
2011-11-01,1.3857,1.3872,1.3609,1.3694,Tuesday,DOWN,-0.0163,-0.1630
2011-11-02,1.3700,1.3830,1.3636,1.3746,Wednesday,UP,0.0046,0.0460
2011-11-03,1.3748,1.3855,1.3656,1.3813,Thursday,UP,0.0065,0.0650
2011-11-04,1.3818,1.3868,1.3711,1.3794,Friday,DOWN,-0.0024,-0.0240
2011-11-07,1.3809,1.3838,1.3681,1.3775,Monday,DOWN,-0.0034,-0.0340
2011-11-08,1.3780,1.3848,1.3724,1.3837,Tuesday,UP,0.0057,0.0570
2011-11-09,1.3836,1.3859,1.3523,1.3546,Wednesday,DOWN,-0.0290,-0.2900
2011-11-10,1.3550,1.3653,1.3483,1.3601,Thursday,UP,0.0051,0.0510
2011-11-11,1.3602,1.3796,1.3578,1.3750,Friday,UP,0.0148,0.1480
2011-11-14,1.3798,1.3813,1.3591,1.3623,Monday,DOWN,-0.0175,-0.1750
2011-11-15,1.3628,1.3642,1.3496,1.3531,Tuesday,DOWN,-0.0097,-0.0970
2011-11-16,1.3534,1.3560,1.3428,1.3462,Wednesday,DOWN,-0.0072,-0.0720
2011-11-17,1.3466,1.3541,1.3422,1.3459,Thursday,DOWN,-0.0007,-0.0070
2011-11-18,1.3464,1.3615,1.3447,1.3509,Friday,UP,0.0045,0.0450
2011-11-21,1.3506,1.3542,1.3430,1.3494,Monday,DOWN,-0.0012,-0.0120
2011-11-22,1.3499,1.3569,1.3468,1.3513,Tuesday,UP,0.0014,0.0140
2011-11-23,1.3512,1.3533,1.3320,1.3333,Wednesday,DOWN,-0.0179,-0.1790
2011-11-24,1.3340,1.3413,1.3316,1.3348,Thursday,UP,0.0008,0.0080
2011-11-25,1.3348,1.3357,1.3211,1.3233,Friday,DOWN,-0.0115,-0.1150
2011-11-28,1.3325,1.3400,1.3272,1.3308,Monday,DOWN,-0.0017,-0.0170
2011-11-29,1.3311,1.3443,1.3285,1.3329,Tuesday,UP,0.0018,0.0180
2011-11-30,1.3322,1.3533,1.3259,1.3441,Wednesday,UP,0.0119,0.1190
2011-12-01,1.3435,1.3523,1.3417,1.3463,Thursday,UP,0.0028,0.0280
2011-12-02,1.3462,1.3549,1.3362,1.3402,Friday,DOWN,-0.0060,-0.0600
2011-12-05,1.3438,1.3488,1.3375,1.3401,Monday,DOWN,-0.0037,-0.0370
2011-12-06,1.3392,1.3428,1.3333,1.3401,Tuesday,UP,0.0009,0.0090
2011-12-07,1.3398,1.3457,1.3350,1.3412,Wednesday,UP,0.0014,0.0140
2011-12-08,1.3409,1.3461,1.3289,1.3345,Thursday,DOWN,-0.0064,-0.0640
2011-12-09,1.3341,1.3434,1.3281,1.3372,Friday,UP,0.0031,0.0310
2011-12-12,1.3377,1.3386,1.3163,1.3184,Monday,DOWN,-0.0193,-0.1930
2011-12-13,1.3189,1.3238,1.3009,1.3033,Tuesday,DOWN,-0.0156,-0.1560
2011-12-14,1.3029,1.3064,1.2945,1.2980,Wednesday,DOWN,-0.0049,-0.0490
2011-12-15,1.2981,1.3051,1.2956,1.3015,Thursday,UP,0.0034,0.0340
2011-12-16,1.3015,1.3085,1.2995,1.3033,Friday,UP,0.0018,0.0180
2011-12-19,1.3045,1.3045,1.2982,1.2994,Monday,DOWN,-0.0051,-0.0510
2011-12-20,1.2999,1.3133,1.2994,1.3077,Tuesday,UP,0.0078,0.0780
2011-12-21,1.3080,1.3199,1.3024,1.3044,Wednesday,DOWN,-0.0036,-0.0360
2011-12-22,1.3045,1.3121,1.3017,1.3048,Thursday,UP,0.0003,0.0030
2011-12-23,1.3050,1.3096,1.3026,1.3040,Friday,DOWN,-0.0010,-0.0100
2011-12-26,1.3045,1.3084,1.3032,1.3058,Monday,UP,0.0013,0.0130
2011-12-27,1.3062,1.3085,1.3042,1.3068,Tuesday,UP,0.0006,0.0060
2011-12-28,1.3069,1.3082,1.2912,1.2935,Wednesday,DOWN,-0.0134,-0.1340
