Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2020-08-28,43.2700,43.6900,43.0300,43.2900,Friday,UP,0.0200,0.2000
2020-08-31,43.3000,43.8900,42.8400,42.9000,Monday,DOWN,-0.4000,-4.0000
2020-09-01,43.1200,43.7000,43.0400,43.0800,Tuesday,DOWN,-0.0400,-0.4000
2020-09-02,43.3500,43.5100,41.5900,41.8500,Wednesday,DOWN,-1.5000,-15.0000
2020-09-03,41.9600,42.1400,40.6100,41.7200,Thursday,DOWN,-0.2400,-2.4000
2020-09-04,41.6000,42.1900,39.7500,40.1500,Friday,DOWN,-1.4500,-14.5000
2020-09-07,38.7700,39.5300,38.7700,39.2000,Monday,UP,0.4300,4.3000
2020-09-08,39.8600,39.9600,36.5800,37.1900,Tuesday,DOWN,-2.6700,-26.7000
2020-09-09,37.1800,38.7800,36.6000,38.4100,Wednesday,UP,1.2300,12.3000
2020-09-10,38.1600,38.5300,37.2700,37.6600,Thursday,DOWN,-0.5000,-5.0000
2020-09-11,37.3400,38.1200,37.0200,37.6500,Friday,UP,0.3100,3.1000
2020-09-14,37.6000,37.9700,37.1200,37.5600,Monday,DOWN,-0.0400,-0.4000
2020-09-15,37.6000,38.8200,37.3600,38.5500,Tuesday,UP,0.9500,9.5000
2020-09-16,38.6500,40.5900,38.6200,40.4100,Wednesday,UP,1.7600,17.6000
2020-09-17,40.4100,41.4800,39.6700,41.2200,Thursday,UP,0.8100,8.1000
2020-09-18,41.2000,41.7200,40.5200,41.3200,Friday,UP,0.1200,1.2000
2020-09-21,41.1900,41.4900,38.8700,39.5400,Monday,DOWN,-1.6500,-16.5000
2020-09-22,39.8400,40.2700,39.1900,39.8000,Tuesday,DOWN,-0.0400,-0.4000
2020-09-23,40.0300,41.0400,39.5600,40.2200,Wednesday,UP,0.1900,1.9000
2020-09-24,39.8700,40.6400,39.4100,40.5800,Thursday,UP,0.7100,7.1000
2020-09-25,40.3500,40.8900,40.0000,40.5100,Friday,UP,0.1600,1.6000
2020-09-28,40.2400,41.0600,40.0500,40.8700,Monday,UP,0.6300,6.3000
2020-09-29,40.8400,40.9400,38.7000,39.5600,Tuesday,DOWN,-1.2800,-12.8000
2020-09-30,39.4300,40.6100,38.9500,40.4700,Wednesday,UP,1.0400,10.4000
2020-10-01,40.1500,40.7000,37.9200,39.0100,Thursday,DOWN,-1.1400,-11.4000
2020-10-02,38.9200,38.9300,36.9300,37.3400,Friday,DOWN,-1.5800,-15.8000
2020-10-05,37.3400,39.9600,37.3200,39.5000,Monday,UP,2.1600,21.6000
2020-10-06,39.6200,41.1100,39.3700,40.9300,Tuesday,UP,1.3100,13.1000
2020-10-07,40.1200,40.6100,39.5700,40.2300,Wednesday,UP,0.1100,1.1000
2020-10-08,40.2300,41.5900,40.0500,41.4700,Thursday,UP,1.2400,12.4000
2020-10-09,41.6000,41.7400,40.6800,40.9100,Friday,DOWN,-0.6900,-6.9000
2020-10-12,40.7200,40.7500,39.3600,39.7300,Monday,DOWN,-0.9900,-9.9000
2020-10-13,39.8000,40.7900,39.6500,40.4900,Tuesday,UP,0.6900,6.9000
2020-10-14,40.4900,41.4300,40.1200,41.3400,Wednesday,UP,0.8500,8.5000
2020-10-15,41.4300,41.5700,39.5200,41.2400,Thursday,DOWN,-0.1900,-1.9000
2020-10-16,41.1600,41.3000,40.3400,41.1200,Friday,DOWN,-0.0400,-0.4000
2020-10-19,40.9200,41.4600,40.7700,41.0600,Monday,UP,0.1400,1.4000
2020-10-20,40.9300,41.9000,40.4600,41.7000,Tuesday,UP,0.7700,7.7000
2020-10-21,41.4500,41.8500,40.0700,40.3100,Wednesday,DOWN,-1.1400,-11.4000
