Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2008-10-01,1.1209,1.1292,1.1145,1.1243,Wednesday,UP,0.0034,0.0340
2008-10-02,1.1249,1.1414,1.1241,1.1361,Thursday,UP,0.0112,0.1120
2008-10-03,1.1359,1.1404,1.1220,1.1290,Friday,DOWN,-0.0069,-0.0690
2008-10-06,1.1363,1.1488,1.1277,1.1481,Monday,UP,0.0118,0.1180
2008-10-07,1.1481,1.1489,1.1360,1.1384,Tuesday,DOWN,-0.0097,-0.0970
2008-10-08,1.1380,1.1444,1.1212,1.1269,Wednesday,DOWN,-0.0111,-0.1110
2008-10-09,1.1273,1.1344,1.1229,1.1289,Thursday,UP,0.0016,0.0160
2008-10-10,1.1287,1.1412,1.1128,1.1381,Friday,UP,0.0094,0.0940
2008-10-13,1.1297,1.1441,1.1246,1.1373,Monday,UP,0.0076,0.0760
2008-10-14,1.1374,1.1395,1.1272,1.1361,Tuesday,DOWN,-0.0013,-0.0130
2008-10-15,1.1369,1.1408,1.1298,1.1331,Wednesday,DOWN,-0.0038,-0.0380
2008-10-16,1.1320,1.1490,1.1282,1.1355,Thursday,UP,0.0035,0.0350
2008-10-17,1.1364,1.1396,1.1293,1.1369,Friday,UP,0.0005,0.0050
2008-10-20,1.1362,1.1525,1.1324,1.1484,Monday,UP,0.0122,0.1220
2008-10-21,1.1501,1.1593,1.1488,1.1522,Tuesday,UP,0.0021,0.0210
2008-10-22,1.1515,1.1713,1.1508,1.1626,Wednesday,UP,0.0111,0.1110
2008-10-23,1.1642,1.1700,1.1562,1.1564,Thursday,DOWN,-0.0078,-0.0780
2008-10-24,1.1582,1.1751,1.1483,1.1668,Friday,UP,0.0086,0.0860
2008-10-27,1.1668,1.1710,1.1517,1.1562,Monday,DOWN,-0.0106,-0.1060
2008-10-28,1.1559,1.1658,1.1538,1.1563,Tuesday,UP,0.0004,0.0040
2008-10-29,1.1571,1.1593,1.1254,1.1276,Wednesday,DOWN,-0.0295,-0.2950
2008-10-30,1.1290,1.1481,1.1204,1.1411,Thursday,UP,0.0121,0.1210
2008-10-31,1.1429,1.1686,1.1356,1.1576,Friday,UP,0.0147,0.1470
2008-11-03,1.1576,1.1749,1.1475,1.1737,Monday,UP,0.0161,0.1610
2008-11-04,1.1744,1.1803,1.1568,1.1594,Tuesday,DOWN,-0.0150,-0.1500
2008-11-05,1.1625,1.1748,1.1551,1.1588,Wednesday,DOWN,-0.0037,-0.0370
2008-11-06,1.1599,1.1788,1.1569,1.1783,Thursday,UP,0.0184,0.1840
2008-11-07,1.1772,1.1799,1.1681,1.1786,Friday,UP,0.0014,0.0140
2008-11-10,1.1735,1.1805,1.1713,1.1793,Monday,UP,0.0058,0.0580
2008-11-11,1.1790,1.1880,1.1724,1.1875,Tuesday,UP,0.0085,0.0850
2008-11-12,1.1877,1.1897,1.1761,1.1868,Wednesday,DOWN,-0.0009,-0.0090
2008-11-13,1.1865,1.2003,1.1826,1.1864,Thursday,DOWN,-0.0001,-0.0010
2008-11-14,1.1847,1.1954,1.1841,1.1950,Friday,UP,0.0103,0.1030
2008-11-17,1.1994,1.2014,1.1889,1.1976,Monday,DOWN,-0.0018,-0.0180
2008-11-18,1.1984,1.2048,1.1967,1.2016,Tuesday,UP,0.0032,0.0320
2008-11-19,1.2022,1.2147,1.1943,1.2118,Wednesday,UP,0.0096,0.0960
2008-11-20,1.2131,1.2245,1.2101,1.2241,Thursday,UP,0.0110,0.1100
2008-11-21,1.2236,1.2300,1.2174,1.2217,Friday,DOWN,-0.0019,-0.0190
2008-11-24,1.2230,1.2231,1.1950,1.1960,Monday,DOWN,-0.0270,-0.2700
2008-11-25,1.1962,1.2062,1.1831,1.1838,Tuesday,DOWN,-0.0124,-0.1240
2008-11-26,1.1843,1.2077,1.1835,1.2035,Wednesday,UP,0.0192,0.1920
